Date,J69U.SI,H15.SI,S41.SI,H17.SI,S68.SI,558.SI,B16.SI,EB5.SI,F99.SI,U10.SI,CC3.SI,C52.SI,5IG.SI,S51.SI,K71U.SI,S08.SI,U9E.SI,F34.SI,G41.SI,A7RU.SI
2018-07-08,2.1975600719451904,3.5199999809265137,2.609999895095825,1.3200000524520874,7.489999771118164,0.8600000143051147,0.7599999904632568,1.559999942779541,2.009999990463257,1.309999942779541,1.7300000190734863,2.3499999046325684,0.13199999928474426,1.9500000476837158,1.149999976158142,1.340000033378601,0.4000000059604645,3.0,1.0099999904632568,0.5184599757194519
2018-07-15,2.227530002593994,3.9600000381469727,2.640000104904175,1.309999942779541,7.489999771118164,0.8550000190734863,0.7799999713897705,1.5800000429153442,2.0999999046325684,1.3200000524520874,1.7000000476837158,2.3399999141693115,0.13300000131130219,1.9600000381469727,1.1699999570846558,1.3300000429153442,0.39500001072883606,3.0399999618530273,1.0,0.5184599757194519
2018-07-22,2.2574899196624756,3.8299999237060547,2.7100000381469727,1.3899999856948853,7.570000171661377,0.8600000143051147,0.7799999713897705,1.600000023841858,2.0399999618530273,1.2999999523162842,1.7100000381469727,2.369999885559082,0.13300000131130219,1.840000033378601,1.149999976158142,1.350000023841858,0.38999998569488525,3.069999933242798,1.0,0.5085899829864502
2018-07-29,2.227530002593994,3.7699999809265137,2.680000066757202,1.090000033378601,7.360000133514404,0.75,0.7649999856948853,1.6299999952316284,2.0199999809265137,1.2699999809265137,1.6799999475479126,2.2699999809265137,0.13199999928474426,1.75,1.159999966621399,1.25,0.4099999964237213,3.140000104904175,1.0099999904632568,0.5135200023651123
2018-08-05,2.2574899196624756,3.700000047683716,2.690000057220459,0.9900000095367432,7.380000114440918,0.75,0.7649999856948853,1.600000023841858,1.9500000476837158,1.2699999809265137,1.7000000476837158,2.380000114440918,0.13099999725818634,1.7000000476837158,1.159999966621399,1.159999966621399,0.4000000059604645,3.190000057220459,1.0,0.5135200023651123
2018-08-12,2.26747989654541,3.7200000286102295,2.7100000381469727,1.0800000429153442,7.409999847412109,0.7799999713897705,0.7699999809265137,1.600000023841858,1.8899999856948853,1.2599999904632568,1.659999966621399,2.2899999618530273,0.13300000131130219,1.6699999570846558,1.190000057220459,1.1399999856948853,0.38499999046325684,3.259999990463257,0.9800000190734863,0.5085899829864502
2018-08-19,2.277470111846924,3.6700000762939453,2.6500000953674316,1.0199999809265137,7.349999904632568,0.8149999976158142,0.7699999809265137,1.6299999952316284,1.9199999570846558,1.2599999904632568,1.659999966621399,2.309999942779541,0.13199999928474426,1.690000057220459,1.190000057220459,1.1299999952316284,0.38999998569488525,3.2100000381469727,0.9950000047683716,0.5135200023651123
2018-08-26,2.297450065612793,3.6500000953674316,2.5999999046325684,1.0099999904632568,7.409999847412109,0.7450000047683716,0.7599999904632568,1.590000033378601,1.909999966621399,1.2599999904632568,1.6200000047683716,2.2899999618530273,0.13199999928474426,1.6799999475479126,1.190000057220459,1.149999976158142,0.38999998569488525,3.200000047683716,1.0,0.5135200023651123
2018-09-02,2.2574899196624756,3.630000114440918,2.5899999141693115,0.9900000095367432,7.329999923706055,0.7450000047683716,0.7450000047683716,1.6399999856948853,1.8600000143051147,1.25,1.6399999856948853,2.259999990463257,0.125,1.6799999475479126,1.190000057220459,1.0700000524520874,0.39500001072883606,3.1500000953674316,0.9900000095367432,0.5135200023651123
2018-09-09,2.26747989654541,3.7200000286102295,2.5799999237060547,0.9100000262260437,7.320000171661377,0.7049999833106995,0.7450000047683716,1.6299999952316284,1.840000033378601,1.25,1.649999976158142,2.319999933242798,0.12600000202655792,1.8200000524520874,1.1799999475479126,1.100000023841858,0.3700000047683716,3.180000066757202,0.9850000143051147,0.4987100064754486
